"Topic","Label","DisambiguatedLabel","Definition","OriginalDefinition","Comment","Namespace","TermBasis","TermGroup","HappinessIndex","SeeAlso","Example","DateCreated","LastModified","Type","PreviousVersion","Contributor","Creator","Coverage","Domain","Range","FieldType","FieldSize","FieldValue","FieldTooltip","FieldAttributes","SameAs","Equivalent","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Definitions.SeaSlug_RelatedTaxaText","Related taxa text","","Link label text to a related taxa ","","","SeaSlug","","Unplaced","1","","Biology of <i>Aeolidia papillosa</I> - References","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327279382%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327279382","1","SeaSlug","998a49ca6cfa1cf5498d2a79289b802c"
"TaxonProfile/Definitions.SeaSlug_Species","Species","","The binomial to which this taxon has been allocated.","","Rendered as the title of the 'Taxa' profile","SeaSlug","","Nomenclature","1","","Aeolidia papillosa","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327277199%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327277199","1","SeaSlug","dd7d76cbd2942d91bd9d8222765ec415"
"TaxonProfile/Definitions.SeaSlug_SpeciesPart","Species Part","","The species part of the binomial","","","SeaSlug","","Nomenclature","1","SeaSlug_Species","papillosa","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327277241%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327277241","1","SeaSlug","c67ee03e2dd780d1e37d2ac36f912d0f"
"TaxonProfile/Definitions.SeaSlug_Subfamily","Subfamily","","The subfamily to which this taxon has been allocated","","","SeaSlug","","Nomenclature","1","","Polycerinae","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327279313%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327279313","1","SeaSlug","7dc7797695b0c8ee55b89746e0a30e5a"
"TaxonProfile/Definitions.SeaSlug_Suborder","Suborder","","The suborder to which the taxon has been assigned","","","SeaSlug","","Nomenclature","1","","AEOLIDINA","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327279410%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327279410","1","SeaSlug","0e808a9daa7b812bf71a0c4e85ec3695"
"TaxonProfile/Definitions.SeaSlug_Subphylum","Subphylum","","The Subphylum to which this taxon has been allocated","","","SeaSlug","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327279352%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327279352","1","SeaSlug","cd9318e633d1d405d6abfe9004401527"
"TaxonProfile/Definitions.SeaSlug_SuperFamily","Super family ","","The super family to which this taxon has been allocated","","","SeaSlug","","Nomenclature","1","","ACTEONOIDEA","","","","","","","","","","richtext","","","","","","","PaulAlexander","1327279426%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","PaulAlexander","1327279426","1","SeaSlug","567ad25785609b4ac22f5e81ee573f0a"
"TaxonProfile/Definitions.SeaSlug_TaxonConcept","Taxon concept","","The name of the taxon, original describer and year of publication.","","","SeaSlug","WC_TaxonConcept","Nomenclature","1","","<em>Aplysia depilans</em><br> Gmelin, 1791","","","","","","","","","","richtext","","","","","","","PaulAlexander","1297057321","BaseUserMapping_333","1304790309","2","SeaSlug","800d9118555c91c75467dc310f333fa6"
"TaxonProfile/Definitions.Shark_AlternativeName","Alternative Name","","Other common names that the species is known by.","","","Shark","","Nomenclature","1","","White Pointer, Great White shark, White Death.","","","","","","","","","","text","80","","","","","","PaulAlexander","1278379076","BaseUserMapping_333","1304790309","3","Shark","6bc4f55ceacdfa8ee6757ca9078e403b"
"TaxonProfile/Definitions.Shark_Colour","Colour","","Description of the living colours of each living species.","Where possible,...describe the living colours of each species.","Living colours are described because some chondrichthyans change colour soon after death.","Shark","","Knowledge","1","","Dorsal surfaces bluish grey; white vertrally, without dusky bloches; first dorsal fin with a pale, free rear tip. Juveniles have dusky patches beneath the pectoral fins and around the undersurface of the gill slits.","","","","","","","","","","richtext","80x3","","","","","","PaulAlexander","1277437671","BaseUserMapping_333","1304790309","5","Shark","ddd08ad0e751845bfca7fef168af7650"
"TaxonProfile/Definitions.Shark_CommonName","Common Name","","The common names of some sharks follow those adopted in the !FAO guide (Compagno 1984; 2001). ","Australian standard names (see Yearsley et al. 2006), or universally accepted names used in the first volume, are recommended for general use. The common names of some sharks follow those adopted in the !FAO guide (Compagno 1984; 2001). ","Other names used in Australia are given in the 'Alternative Names' section.","Shark","","Nomenclature","1","","!PRICKLY !SHARK","","","","","","","","","","text","80","","","","","","PaulAlexander","1277437491","BaseUserMapping_333","1304790310","5","Shark","209984506d57816fa95658eeaa9b985a"
"TaxonProfile/Definitions.Shark_DistinctiveFeatures","Distinctive Features","","provides more details information [than Skark:FieldCharacters] on each species, including such features as the body shape, teeth and denticle shapes, relative fin positions and dimensions, and tooth row and vertebral counts.","Provides more detailed information [than Skark:FieldCharacters] on each species, including such features as the body shape, teeth and denticle shapes, relative fin positions and dimensions, and tooth row and vertebral counts.","Extra details are given for species that are difficult to distinguish, or where information on the species is new or scant.","Shark","","DistinguishingAttributes","2","","Body fusiform, moderately stout; caudal peduncle with distinct keel. Snout short, conical in specimens above about 400cm (longer, forming and almost cylindrical proboscis in juveniles). Teeth minute, with a single, conical, hooked cusp; more than 100 on each side of jaw. First dorsal-fin origin behind rear tips of pectoral fins. Second dorsal-fin origin ahead of anal-fin origin. Second dorsal and anal fins moderately large, less than half the size of the first dorsal-fin. Caudal fin crescent-shaped. Total Vertebrae[107-116]*; precaudal[50-54]*","","","","","","","","","","richtext","80x5","","","","","","PaulAlexander","1277437653","BaseUserMapping_333","1304790310","5","Shark","77b4d54d78fe446d720757fa8b89546a"
"TaxonProfile/Definitions.Shark_Distribution","Distribution","","Distribution covers geographic and depth distributions and usually includes basic information on the habitats (eg. pelagic and oceanic, demersal on the continental shelf, etc.) of species.","Distribution covers geographic and depth distributions and usually includes basic information on the habitats (eg. pelagic and oceanic, demersal on the continental shelf, etc.) of species. Distributional ranges displayed on maps, which were compiled from local data and from the literature, are reasonably comprehensive. Questionable distributions are demarcated accordingly.","","Shark","","Distribution","2","","Continental and insular shelves of the tropical Indo-West Pacific. In the Australian region, recorded only from the Gulf of Carpentaria (but no recent validated records exist).","","","","","","","","","","richtext","80x3","","","","","","PaulAlexander","1277437831","BaseUserMapping_333","1304790310","4","Shark","f4cfb6c01baaf75d22f5e30a383bc96a"
"TaxonProfile/Definitions.Shark_DistributionMap","Distribution Map","","Distributional ranges displayed on maps, which were compiled from local data and from the literature, are reasonably comprehensive. Questionable distributions are demarcated accordingly.","Distribution covers geographic and depth distributions and usually includes basic information on the habitats (eg. pelagic and oceanic, demersal on the continental shelf, etc.) of species. Distributional ranges displayed on maps, which were compiled from local data and from the literature, are reasonably comprehensive. Questionable distributions are demarcated accordingly.","","Shark","","Distribution","1","","[[https://wiki.trin.org.au/pub/TaxonProfile/Definitions/Shark/Sharks_and_Rays_of_Australia.pdf][See sample profile for Skark_DistributionMap image]] ","","","","","","","","","","richtext","","","","","","","PaulAlexander","1286431628","BaseUserMapping_333","1304790310","3","Shark","d11ec2c394ca1c7f1cf20519ac881047"
"TaxonProfile/Definitions.Shark_FieldCharacters","Field Characters","","A listing of the main characters by which a species can be most easily identified in the field. This section should be refered to in conjunction with the relevant family description. Easy-to-use characters, usually based on external morphology, are selected where possible. Characters considered to be very important for identification may be repeated in the 'distinctive features' section.","A listing of the main characters by which a species can be most easily identified in the field. This section should be referred to in conjunction with the relevant family description. Easy-to-use characters, usually based on external morphology, are selected where possible. Characters considered to be very important for identification may be repeated in the 'distinctive features' section.","","Shark","","DistinguishingAttributes","2","Shark_DistinctiveFeatures, SharkFamily_Description","A very small, yellowish brown skate with randomly arranged white spots (rather than in distinct clusters), a circular to heart-shaped disc, nuchal and orbital thorns, and lacking a firm supporting cartilage in the snout.","","","","","","","","","","richtext","80x5","","","","","","PaulAlexander","1277437631","BaseUserMapping_333","1304790311","5","Shark","bf003f135d6ee925b0c2ebc209981442"
"TaxonProfile/Definitions.Shark_FishCode","Fish Code","Identifier","A national numerical referencing system, Codes for Australian Aquatic Biota (!CAAB), is used in fishing industry databases to record commercial catch information and by research organisations to document ecological data. ","A national numerical referencing system, Codes for Australian Aquatic Biota (!CAAB), is used in fishing industry databases to record commercial catch information and by research organisations to document ecological data. ","These codes are provided for each species. the first two of the 8 digits refers to the main animal or plant group; the next 3 digits refer to the family; the last 3 digits to the species. the major group 37 is the group code for fish. Freshwater sawfish 37.3- fish code: 37 025003 ","Shark","","Notes","1","http://www.marine.csiro.au/caab/","37 025003 ","","","","","","","","","","text","80","","","","","","PaulAlexander","1277437810","BaseUserMapping_333","1304790311","4","Shark","19dd5b3c70cf72feee9a43ce6e059fda"
