"Topic","Source","SourceRev","SourcePermaID","Relationship","RelationshipRev","RelationshipPermaID","Destination","DestinationRev","DestinationPermaID","Notes","HappinessIndex","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Relationships.Relationship402","TaxonProfile/Definitions.Mammals_Size","4","2e842f06cab8d58ebcaf04f7c2ffa3b8","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Size","2","9198aab6bbdb4c82eb67fda360520380"," "," 1 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790679","2","","fe23f027b7c5482359c1eb14dedf9b58"
"TaxonProfile/Relationships.Relationship403","TaxonProfile/Definitions.Mammals_Subspecies","2","b3ee8fd83606db36c8dd4de384147f36","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_SubTaxa","5","c303146fd9cf5885c02b4951790eab0e"," "," 4 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790679","2","","945cda1df2254b957208a77bbec8d0ad"
"TaxonProfile/Relationships.Relationship404","TaxonProfile/Definitions.MarineAlgae_Author","3","7fb8264b2dc20b0a13bff758292089be","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_ProfileAuthor","4","937a5daa0d0afca4fbcce845ab1aa697"," "," 5 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790679","2","","597c6807599e1a927d36d965305f3a59"
"TaxonProfile/Relationships.Relationship405","TaxonProfile/Definitions.MarineAlgae_Author","3","7fb8264b2dc20b0a13bff758292089be","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Author","21","6f1f1bfd59946141af473953c679d164"," "," 1 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790679","2","","775e316e37ffa526838db593a46d6699"
"TaxonProfile/Relationships.Relationship406","TaxonProfile/Definitions.MarineAlgae_Citation","3","4cade4de9ad69159a29161e04084eb15","SKOS_CloseMatch","9","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Bibliography","23","b43f9b3e3e74c6e67add1e3bc379b62e"," "," 1 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790680","3","Relationships","79085465598fdd7dbaa74002f2aa332c"
"TaxonProfile/Relationships.Relationship407","TaxonProfile/Definitions.MarineAlgae_Description","4","bf82c983545dbef49ad97a8a97d45984","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Information","33","d176a8f34d68f8957c4bfb7242017481"," "," 1 ","BaseUserMapping_333","1295834063","BaseUserMapping_333","1304790680","2","","8b84525510994fe33d6a728059fa8531"
"TaxonProfile/Relationships.Relationship408","TaxonProfile/Definitions.MarineAlgae_Distribution","2","a2dc78943e4cd72e102be7c3dba4f784","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Distribution","4","8997182f0d7d40d9c769011eda953f9d"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790680","2","","43c2e546172e61ff2f6591a45877958b"
"TaxonProfile/Relationships.Relationship409","TaxonProfile/Definitions.MarineAlgae_FloweringAndFruiting","3","09ff0265fb24ad88f21def9630823b42","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_ReproductiveParts","2","92ff34d66a7eb85dc84502d8a9c9e7cc"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790680","2","","85f97a5459bedde60d5f246e5a6ab9db"
"TaxonProfile/Relationships.Relationship41","TaxonProfile/Definitions.AustBirds_Size","4","b0fcdb41f51d5ff73de3b68f8d2f88c7","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Size","2","9198aab6bbdb4c82eb67fda360520380"," Changed from SKOS:ExactMatch when WC:Description definition changed "," 1 ","BaseUserMapping_333","1295834024","BaseUserMapping_333","1304790680","2","","a2989e2c7568f70125a7a4ff94d3822c"
"TaxonProfile/Relationships.Relationship410","TaxonProfile/Definitions.MarineAlgae_Illustrations","2","6f357922f031528fcd67b6c8d27fdba0","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Illustration","13","fbfd4e1a827f01ad45414663e73390bd"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790681","2","","52962a7b418fb15f1855349bf237619a"
"TaxonProfile/Relationships.Relationship411","TaxonProfile/Definitions.MarineAlgae_LatinDiagnosis","7","aa4bb268277f1d3daf9abd49ab1b357f","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_LatinDiagnosis","1","8643a0dfd896ff9dfeef79931c482f0a"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790681","2","","1ebfbd9ab934cacfff7b05c57a9cd354"
"TaxonProfile/Relationships.Relationship412","TaxonProfile/Definitions.MarineAlgae_LifeHistory","2","a99af1ddce90b01100eb462e760f33bc","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_LifeHistory","11","128b07a1c3076c92e2977c33a19051bf"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790681","2","","11a953205b7370fd8ec01b781242db3a"
"TaxonProfile/Relationships.Relationship413","TaxonProfile/Definitions.MarineAlgae_Name","3","1174f5c07292e05ab9afb01117d91740","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_AcceptedTaxonName","6","c95a09d34b034386ef48e82530778aa4"," New relationship created by Main.PaulAlexander "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790681","2","","76e69f63c925031331d5d65148b020d8"
"TaxonProfile/Relationships.Relationship414","TaxonProfile/Definitions.MarineAlgae_Rank","4","070a66c8b44f7ee23526c696705bd3e0","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Rank","17","433ff849683d5549f42495d319987d62"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790681","2","","2315ba68c06be08ea876661806cd8913"
"TaxonProfile/Relationships.Relationship415","TaxonProfile/Definitions.MarineAlgae_Reproduction","2","c560410d5bbc4b4d2ac6939d2b82a9dd","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Reproduction","14","d68c9ca75d1c8fa9b6bd8f4b024e9e86"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790682","2","","140b81baec1a866020208ad554a0d035"
"TaxonProfile/Relationships.Relationship416","TaxonProfile/Definitions.MarineAlgae_SourcePublication","4","af12ccae0a575e38bd98dbd465de1d0d","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_SourcePublication","8","088f8dbab02e73f455d920f1a5a4c876"," "," 1 ","BaseUserMapping_333","1295834064","BaseUserMapping_333","1304790682","2","","7da08c0c996af8d5323ea27ef5800a3f"
"TaxonProfile/Relationships.Relationship417","TaxonProfile/Definitions.MarineAlgae_Specimens","3","647ff671dfbf09da7375b9f1ca4e0938","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_SelectedSpecimens","5","8a80704311c9629437188c5694ef3eba"," ","0","BaseUserMapping_333","1295834064","PaulAlexander","1296702268","2","","b89db6e2458de40b5b3943496b2a3f3d"
"TaxonProfile/Relationships.Relationship418","TaxonProfile/Definitions.MarineAlgae_Synonymy","3","7bf397f33393eac1cf52b1b531624a5f","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Synonym","7","7ca9ec956c393e9c379d78db92f85898"," "," 5 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790682","2","","5cb46b89af37ebdd3f74077985925223"
"TaxonProfile/Relationships.Relationship419","TaxonProfile/Definitions.MarineAlgae_Synonymy","3","7bf397f33393eac1cf52b1b531624a5f","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Synonyms","2","0ac75a585c03c477414546a02ebc986c"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790682","2","","f3c60141d63328eb54b31e2f28badaac"
"TaxonProfile/Relationships.Relationship42","TaxonProfile/Definitions.AustBirds_Voice","3","d246c15a69435e8bfe18423ec3ec63c2","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_VocalizationsBySpecificBehaviour","2","87841ba89297e4db9edea7476073f781"," "," 1 ","BaseUserMapping_333","1295834024","BaseUserMapping_333","1304790682","2","","b7a5413b6dc4aadb5b1aa97f95c8626c"
"TaxonProfile/Relationships.Relationship420","TaxonProfile/Definitions.MarineAlgae_TaxonomicNotes","3","477e8f7e5916a62c7cc45eb4ed6e6ca4","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_TaxonomicNotes","7","1cb1b8f413d8d4715ea7845fa453a470"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790683","2","","cc7737fb4b4b3aa6aac307686cdb3e26"
"TaxonProfile/Relationships.Relationship421","TaxonProfile/Definitions.MarineAlgae_TaxonomicNotes","3","477e8f7e5916a62c7cc45eb4ed6e6ca4","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Comment","22","850d77a6461ebf0e57377327e3202fb5"," "," 5 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790683","2","","5efac115d44a04f39015d3499a6b5e20"
"TaxonProfile/Relationships.Relationship422","TaxonProfile/Definitions.MarineAlgae_Typification","4","1e22f403e7a59bc6ccbad187f5bdb5f0","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Typification","4","2a399966f4c0c1dce56d05518dfda9cd"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790683","2","","3b1bb4e026d4f16a46adfbb199fd58f8"
"TaxonProfile/Relationships.Relationship423","TaxonProfile/Definitions.MarineAlgae_References","3","0fad7979f6db087703ba42651f9ca0db","SKOS_ExactMatch","8","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Bibliography","23","b43f9b3e3e74c6e67add1e3bc379b62e"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790683","3","Relationships","9022b695338f8d521be0c1b112c2ba08"
"TaxonProfile/Relationships.Relationship424","TaxonProfile/Definitions.MarineAlgae_Specimens","3","647ff671dfbf09da7375b9f1ca4e0938","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_SelectedSpecimens","5","8a80704311c9629437188c5694ef3eba"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790683","2","","0a32b4878bdcff711467d96a58f54747"
"TaxonProfile/Relationships.Relationship425","TaxonProfile/Definitions.Marine_Description","4","2e3f646dfd1e2a36467a538343dd550d","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Abundance","2","415544d2a44f21052bc9feedb6bddfb4"," New relationship created by Main.PaulAlexander "," 2 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790684","2","","75e0d1bbec3856bee16d8cf58b374d1e"
"TaxonProfile/Relationships.Relationship426","TaxonProfile/Definitions.Marine_Distribution","3","b3a9e0ad2e42817bb95f3765fa70d6df","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Distribution","4","8997182f0d7d40d9c769011eda953f9d"," "," 1 ","BaseUserMapping_333","1295834065","BaseUserMapping_333","1304790684","2","","78c09808f06c5ef485428b6e7427fefa"
"TaxonProfile/Relationships.Relationship427","TaxonProfile/Definitions.Marine_Habitat","3","becabc68e33630cc992fc9ca41384b19","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_HabitatType","1","acaf8af3b8b75d7a7bac348125c24ab6"," "," 1 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790684","2","","38805654ec7ac00091380e7033b19785"
"TaxonProfile/Relationships.Relationship428","TaxonProfile/Definitions.Marine_HigherClassification","3","fba3837aa4b7f8a11d570058976d932e","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Phylogeny","10","d6c76327b922947f4cf21be8bd1c5757"," "," 2 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790684","2","","8498725e81ee147fc4a0d562035100a1"
"TaxonProfile/Relationships.Relationship429","TaxonProfile/Definitions.Marine_HigherClassification","3","fba3837aa4b7f8a11d570058976d932e","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Classification","7","bf2de180bae6ad0f89beeb041d3b5de6"," "," 5 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790684","2","","422cb59f20cc8d7dd786b85d2ee9e2f7"
"TaxonProfile/Relationships.Relationship43","TaxonProfile/Definitions.BBBirds_Food","1","336413dc0cedb5573ffdc74339e5bbfe","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Diet","3","5be51fde34fce622e88aec05d43e66f9"," "," 1 ","BaseUserMapping_333","1295834024","BaseUserMapping_333","1304790685","2","","4eed51161d4339de48fa30e04cc839a0"
"TaxonProfile/Relationships.Relationship430","TaxonProfile/Definitions.Marine_Image","2","54009eabd22d4913d155f1d540111193","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Image","14","e9c53d6a38e718339b054df22435340c"," "," 1 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790685","2","","78fa54e60ba82f5140161cf4632f1e38"
"TaxonProfile/Relationships.Relationship431","TaxonProfile/Definitions.Marine_MaximumSize","5","f3cc759ce8d2786615ed5bc2ec2da6fc","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Size","2","9198aab6bbdb4c82eb67fda360520380"," "," 1 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790685","2","","55dac133edb203678a0c4f3f538358ab"
"TaxonProfile/Relationships.Relationship432","TaxonProfile/Definitions.Marine_Species","4","da3c7db436df5534dc7d5f642f622ca3","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_TaxonName","14","488490ae568513d08bb4fab5c861a1a7"," "," 4 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790685","2","","3a0f157e0a5b583be418e52e1e9e83d3"
"TaxonProfile/Relationships.Relationship433","TaxonProfile/Definitions.Marine_SpeciesAuthority","3","4af4e71230146907e2c77323d7f50793","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_TaxonAuthor","4","269c5d11564287bd914295b7bd72f406"," "," 3 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790685","2","","4f44d828c4280b37c19e786f2296c593"
"TaxonProfile/Relationships.Relationship434","TaxonProfile/Definitions.Marine_SpeciesAuthority","3","4af4e71230146907e2c77323d7f50793","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_TaxonCitation","6","da074136476f0cb9859e10fc02e32351"," "," 5 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790686","2","","6cf70e84d353317835d424a2bdf39f7c"
"TaxonProfile/Relationships.Relationship435","TaxonProfile/Definitions.MgrvBird_OtherCommonNames","1","5b1a152528e2e855f0b0ddbfcfb4e38e","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_OtherCommonNames","2","0fff1e08bb7e6d0c3082265d58b988c8"," New relationship created by Main.PaulAlexander "," 2 ","BaseUserMapping_333","1295834066","BaseUserMapping_333","1304790686","2","","d1ba7ed9099f259504e7b8b4347c756f"
"TaxonProfile/Relationships.Relationship436","TaxonProfile/Definitions.MgrvBird_OtherCommonNames","1","5b1a152528e2e855f0b0ddbfcfb4e38e","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_AlternativeCommonNames","5","2ecf4661c70e2803a700a7df70fb54a8"," "," 5 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790686","2","","c1654c9d68f5c714860d0047d16840f1"
"TaxonProfile/Relationships.Relationship437","TaxonProfile/Definitions.MgrvBird_PrimaryCommonName","1","f2ceeff27a770f50743f11f8b033d7c8","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_RecognizedCommonName","2","778c707dcdda6fe621a9f0a81e8baa1f"," "," 2 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790686","2","","e2b7ee65aee384073d7e49d9486e9007"
"TaxonProfile/Relationships.Relationship438","TaxonProfile/Definitions.MgrvBird_ScientificName","1","97499c66d39c7b0b331753f5237af3a9","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_TaxonNameAuthorYear","7","1a986b00a1b65658caf8dc4b3d6d17ae"," "," 2 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790686","2","","d981ae43ff6c4a3760cb9493c626ad6c"
"TaxonProfile/Relationships.Relationship439","TaxonProfile/Definitions.MgrvBird_Synonyms","1","5d99449b05738ad9d4ce5074b76c2105","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Synonym","7","7ca9ec956c393e9c379d78db92f85898"," "," 2 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790687","2","","67ac90da82c4f560dc9f091212f12611"
"TaxonProfile/Relationships.Relationship44","TaxonProfile/Definitions.BBBirds_Appearance","1","f4ed4d969e241a1804e4193ff1b18c07","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_FormMorphology","2","d9ba33b0230445dafff57f686c8a1de9"," "," 1 ","BaseUserMapping_333","1295834024","BaseUserMapping_333","1304790687","2","","6dfad963dc827644a494db43f3674761"
"TaxonProfile/Relationships.Relationship440","TaxonProfile/Definitions.MgrvBird_Abundance","10","a63f471348b6e6e00baa2e4d5281dbe7","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Abundance","2","415544d2a44f21052bc9feedb6bddfb4"," "," 1 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790687","2","","213981a339a44e8f74d70cd72a7bb954"
"TaxonProfile/Relationships.Relationship441","TaxonProfile/Definitions.MgrvBird_Etymology","1","f51b3ae42a21a1ea38a3721284efb67f","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_Derivation","3","c6e9f1bb34fd5d8c16e2db6628786a27"," "," 1 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790688","2","","ef84ae1fde9843b47de0666e53578b5c"
"TaxonProfile/Relationships.Relationship442","TaxonProfile/Definitions.MgrvBird_ConservationStatus","1","15c4d772268a52cef66bbdd3e2b96038","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_ConservationStatus","2","6127137b4e25468ad26df31083e1d095"," "," 1 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790688","2","","5dd148655f2a3cb2393bd689d2a3b986"
"TaxonProfile/Relationships.Relationship443","TaxonProfile/Definitions.MgrvBird_Synopsis","2","63b93ef4fe3568e2765c934939e0173c","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Remarks","5","7c68f7de59228a0a784db76f25a67a35"," "," 1 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790688","2","","586a9fbd8b155739b5a2d8da70816df7"
"TaxonProfile/Relationships.Relationship444","TaxonProfile/Definitions.Mgrv_CommonName","7","445f3ddb88b5bedd34358c3bd71a1a79","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_OtherCommonNames","2","0fff1e08bb7e6d0c3082265d58b988c8"," New relationship created by Main.PaulAlexander "," 3 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790688","2","","215e1bdf12eda2e261e52a5d0c36d147"
"TaxonProfile/Relationships.Relationship445","TaxonProfile/Definitions.Mgrv_CommonName","7","445f3ddb88b5bedd34358c3bd71a1a79","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_PopularCommonName","4","0e0cc3071219a4cdfa7409f5893443e8"," "," 5 ","BaseUserMapping_333","1295834067","BaseUserMapping_333","1304790688","2","","094cb7defb77a615cdfb17939674a95a"
"TaxonProfile/Relationships.Relationship446","TaxonProfile/Definitions.Mgrv_NameReference","9","3a553d33340be9da151299d01baa467b","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_TaxonNameAndAuthor","10","ab019d8cd14b2babac1fee46123fe64f"," "," 1 ","BaseUserMapping_333","1295834068","BaseUserMapping_333","1304790689","2","","e5f8e20ed6204204d55e3e3314dba382"
"TaxonProfile/Relationships.Relationship447","TaxonProfile/Definitions.Mgrv_NameReference","9","3a553d33340be9da151299d01baa467b","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_TaxonNameWithAuthority","5","b467a05eb234f2ac2980eaa2ca4ce8cf"," "," 1 ","BaseUserMapping_333","1295834068","BaseUserMapping_333","1304790689","2","","bb13db39de1be3f1c96043476685506f"
"TaxonProfile/Relationships.Relationship448","TaxonProfile/Definitions.Mgrv_AboutURI","2","15e53622dddd04308df653ebecb57e4f","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_AcceptedTaxonName","6","c95a09d34b034386ef48e82530778aa4"," "," 1 ","BaseUserMapping_333","1295834068","BaseUserMapping_333","1304790689","2","","c4883f795356fba3d0fde14389b66555"
